TAC;manufacturer;model;aka;os;year;lte
35895305;Nokia;Nokia 206, Nokia 2060;RM-872, Nokia 206, Nokia 2060;;2013;
35895404;Motorola Mobility;Motorola M0C40, WX306;M0C40, Motorola M0C40, WX306;Symbian;2011;0
35895405;Nokia;Nokia 206;RM-873, Nokia 206.1;;2013;
35895505;Nokia;Nokia 100,Nokia 1000;RH-130, Nokia 100,Nokia 1000;;2013;
35895605;Nokia;Nokia 100,Nokia 1000;RH-130, Nokia 100,Nokia 1000;;2013;
35895801;Nokia;1600;RH-64, 1600, 1610,RH-64, 1600, 1600RH-64 (DCT-4);Symbian;2007;0
35895805;Nokia;Nokia X2;RM-694, Nokia X2-02;;2013;
35896001;Nokia;2310;RM-189, 2310, RM-189, 2310, 2310RM-189 (DCT-4+);Symbian;2007;0
35896005;Nokia;Nokia 110, Nokia 1100;RM-827, Nokia 110, Nokia 1100;;2013;
35896205;Nokia;Nokia Nokia 101, Nokia 1010;RM-769, Nokia Nokia 101, Nokia 1010;;2013;
35896206;Motorola Mobility Llc,;Moto X Force;Motorola BO12465145, Moto X Force, XT1580;Android;2015;1
35896305;Nokia;Nokia Nokia 101, Nokia 1010;RM-769, Nokia Nokia 101, Nokia 1010;;2013;
35896605;Nokia;Nokia 112, Nokia 1120;RM-837, Nokia 112, Nokia 1120;;2013;
35896631;Unknown;Unknown;;;;
35896702;Sony Ericsson;W302;AAC-1052091-BV, W302, W302, W302 Ericsson;Proprietary;2008;0
35896704;Htc;HTC PG88100;Desire S;Android;2011;0
35896706;Motorola Mobility Llc,;Moto X Play, LX12506245;Motorola LX12506245, Moto X Play, LX12506245, XT1562, LX12506245;Android,None;2015;1
35896804;Htc;HTC PG76100;Wildfire S;Android;2011;0
35897301;Nokia;Nokia N73;RM-133, Nokia N73-1, N73 (ME),N73-1,N73-5,RM-132,RM-133, N73-1RM-133 (BB5);Symbian;2007;0
35897501;Nokia;NOKIA 6233;RM-145, NOKIA 6233, 6234,RM-123,RM-145, 6233, 6233RM-145 (BB5);Symbian;2007;0
35897601;Nokia;5310 XpressMusic;RM-303, 5310 XpressMusic, 5310b XpressMusic,RM-303,RM-304, 5310 XpressMusic, 5310XpressMusic RM-303 (BB5), 5310 XpressMusicRM-303 (BB5);Symbian;2007;0
35897602;Lg;KF510;KF510, KF510, ElectronicsKF510;Proprietary;2008;0
35897606;Motorola Mobility Llc,;Moto G;CA12558645, Moto G (3rd Gen), CA12558645, XT1541, CA12558645;;2015;1
35897706;Motorola Mobility Llc,;Moto G;CA12558845, Moto G (3rd Gen), CA12558845, XT1540, XT947BL, CA12558845;;2015;1
35897803;Lg;GD330, GD330Q;Lg Gd330;Proprietary;2009;0
35897907;Samsung;Galaxy A3 2016 SM;Galaxy A3 2016 SM-A310F;Android;2016;1
35898407;Samsung;Samsung SM;Samsung SM-J200H;Android;2016;
35898607;Samsung;Samsung SM;Samsung SM-J320H/DS;Android;2016;
35898707;Samsung;Samsung SM;Samsung SM-J320H/DS;Android;2016;
35899007;Samsung;Samsung SM;Samsung SM-J500FN;Android;2016;1
35899207;Samsung;Samsung SM;Samsung SM-G920F;Android;2016;1
35899402;Sony Ericsson;T303;AAB-1022171-BV, T303, T303, T303i Ericsson;Proprietary;2008;0
35899505;Nokia;Nokia 520, Lumia 520;RM-914, Nokia 520, Lumia 520, 520, lumia 520, Nokia 520;Windows Phone;2013;
35899605;Nokia;RM;RM-920, RM-920, Nokia 503, Nokia Asha 503;Asha platform;2013;
35899701;Nokia;Nokia E51;RM-244, Nokia E51-1, E51-1,E51-2,RM-244,RM-426, E51-1RM-244 (BB5);Symbian;2007;0
35900005;Nokia;Nokia 112, Nokia 1120;RM-837, Nokia 112, Nokia 1120;S40;2013;
35900605;Telit Communications Spa;Telit GE865;Telit GE865-QUAD;;2013;
35900901;Huawei;Vodafone 716 and V716;Vodafone 716, Vodafone 716, U121Vodafone V716;Proprietary;2007;0
35901106;Mundo Reader S.L.;bq Aquaris E4;bq Aquaris E4.5 Ubuntu Edition;UBUNTU;2015;
35901504;Samsung;Samsung GT;Samsung GT-E1190;Proprietary;2011;0
35901901;Sony Ericsson;K530i;AAD-3022091-BV, K530i, K530i, K530i Ericsson;Proprietary;2007;0
35901904;Samsung;Samsung GT;Samsung GT-C3050;Proprietary;2011;0
35902014;Unknown;Unknown;;;;
35902104;Samsung;Samsung GT;Samsung GT-I9100, I9100 Galaxy S II;Proprietary;2011;0
35902603;Sony Ericsson;W205;AAB-1880010-BV, W205, W205, W205 Ericsson;Proprietary;2009;0
35903006;Samsung;Samsung SM;Samsung SM-G925I;Android;2015;1
35903104;Nokia;Nokia X1;RM-713, Nokia X1-01, RM-713, X1-01;Symbian;2011;0
35903500;Samsung;SGH;SGH-E370;Proprietary;2006;0
35903604;Nokia;NOKIA C3;RM-614, NOKIA C3-00, C3-00,C3-00.2,RM-614;Symbian;2011;0
35903704;Nokia;Nokia X2;RM-618, Nokia X2-00, RM-618,X2-00;Symbian;2011;0
35903705;Samsung;GALAXY Y GT;GALAXY Y GT-S5360;;2013;
35903804;Nokia;NOKIA 2220s;RM-590, NOKIA 2220s, 2220 slide, 2220s,RM-590, 2220 Slide;Symbian;2011;0
35903805;Samsung;GALAXY GRAND GT;GALAXY GRAND GT-I9082;;2013;
35903904;Nokia;Nokia C5;RM-745, Nokia C5-00i, C5-00.2, C5-00.2,C5-00.3,C5-00.i,C5-03.2,RM-697,RM-719,RM-744,RM-745, Nokia C5-00i;Symbian;2011;0
35903905;Samsung;GALAXY GRAND GT;GALAXY GRAND GT-I9082;;2013;
35904002;Samsung;SGH;SGH-B130;Proprietary;2008;0
35904004;Nokia;NOKIA C1;RM-607, NOKIA C1-01, C1-03, C1-03,RM-607, NOKIA C1-01;Symbian;2011;0
35904005;Samsung;Samsung GALAXY S3 GT;Samsung GALAXY S3 GT-I9300;Android;2013;
35904006;Samsung;Samsung SM;Samsung SM-G355H/DS;Android;2015;
35904104;Nokia;Nokia 1616;RH-125, Nokia 1616-2, 1616, 1616-2,RH-125, Nokia 1616-2;Symbian;2011;0
35904106;Samsung;Samsung SM;Samsung SM-G355H/DS;Android;2015;
35904304;Nokia;Nokia 1616;RH-125, Nokia 1616-2, 1616, 1616-2,RH-125, Nokia 1616-2;Symbian;2011;0
35904305;Samsung;Samsung GT;Samsung GT-S6310N;;2013;
35904507;Sierrawireless;AirPrime SL6087B;SL6087B, AirPrime SL6087B;;2016;
35904704;Nokia;Nokia 1280, 1282;RM-647, Nokia 1280, 1282, 1282,RM-647, Nokia 1280;Symbian;2011;0
35905104;Nokia;NOKIA 1800;RM-653, NOKIA 1800, RM-653, 1800;Symbian;2011;0
35905304;Nokia;Nokia 6303ci;RM-638, Nokia 6303ci, 6303 classic, 6303c,6303ci,RM-443,RM-638, 6303i Classic;Symbian;2011;0
35905404;Nokia;Nokia N8;RM-596, Nokia N8-00, N8-00,RM-596;Symbian;2011;0
35905706;Sony;Xperia Z3+;PM-0791-BV, Xperia Z3+, E6553;Android;2015;1
35905904;Nokia;Nokia 305, Nokia 3050;RM-766, Nokia 305, Nokia 3050, Nokia 305 Nokia 3050;Symbian;2012;0
35906004;Nokia;Nokia C1;RM-607, Nokia C1-01, C1-03, C1-03,RM-607, Nokia C1-01;Symbian;2011;0
35906200;Sony Ericsson;W810i;AAF-1052051-BV, W810i/W810c, W810c,W810i, W810a Ericsson W810i, W810a W810c W810i;Proprietary;2006;0
35906300;Sony Ericsson;W810i;AAF-1052051-BV, W810i/W810c, W810c,W810i, W810a Ericsson W810i, W810a W810c W810i;Proprietary;2006;0
35906304;Nokia;Nokia C2;RM-704, Nokia C2-00, RM-704, C2-00;Symbian;2011;0
35906400;Sony Ericsson;W810i;AAF-1052051-BV, W810i/W810c, W810c,W810i, W810a Ericsson W810i, W810a W810c W810i;Proprietary;2006;0
35906507;A-Link Telecom International;Cheetah;;Android;2016;1
35906604;Nokia;Nokia C3;RM-614, Nokia C3-00, C3-00,C3-00.2,RM-614;Symbian;2011;0
35906804;Nokia;Nokia 7230;RM-604, Nokia 7230, 7230-1c,RM-598,RM-604;Symbian;2011;0
35907005;Doro Ab;Primo 215;;;2013;
35907304;Nokia;Nokia 101, Nokia 1010;RM-769, Nokia 101, Nokia 1010, 1010,RM-769, Nokia 101;Symbian;2011;0
35907504;Nokia;Nokia C2;RM-721, Nokia C2-01, RM-721, C2-01;Symbian;2011;0
35907602;Samsung;S7350;GT, GT-S7350;Proprietary;2008;0
35907705;Samsung;Samsung Galaxy S3 Mini GT;Galaxy S3 Mini GT-I8190, Samsung Galaxy S3 Mini GT-I8190;Android;2013;
35907750;Unknown;Unknown;;;;
35907800;Sony Ericsson;J220i;AAA-1002012-BV, J220i/J220c, J220a,J220c,J220i, J220a Ericsson J220i, J220a J220c J220i;Proprietary;2006;0
35907805;Samsung;GALAXY POCKET GT;GALAXY POCKET GT-S5301;;2013;
35907900;Sony Ericsson;J220i;AAA-1002012-BV, J220i/J220c, J220a,J220c,J220i, J220a Ericsson J220i, J220a J220c J220i;Proprietary;2006;0
35908003;Alcatel;ALCATEL OT;ALCATEL OT-203, ALCATEL OT-204, Alcatel One Touch 203, Alcatel One Touch 203, OT-203x/ OT-204x;Proprietary;2009;0
35908006;Htc;HTC D626w;;Android;2015;1
35908103;Alcatel;ALCATEL OT;ALCATEL OT-708,Vodafone 541, Vodafone 541, RadiotelephoneOneTouch  708  Vodafone  541, RadiotelephoneOneTouch708Vodafone541;Proprietary;2009;0
35908306;Lg;LG Y90;Y90, LG Y90, LG-H500f;Android;2015;
35908801;Sony Ericsson;K800i;AAD-3022031-BV, K800i, K800i, K800c Ericsson, K800c K800i;Proprietary;2007;0
35909004;Samsung;Samsung GT;Samsung GT-I9100, I9100 Galaxy S II;Proprietary;2011;0
35909305;Samsung;Samsung SM;Samsung SM-N9005;Android;2013;1
35909402;Mobiletechshanghaico Ltd;MD231, MD232, DE200;Md231  Md232  De200;Proprietary;2008;0
35909506;Asustek Computer Inc;ASUS ZenFone 2 Laser ZE500KL;ASUS ZenFone 2 Laser ZE500KL, ASUS Z00ED;Android;2015;1
35909603;Novero Gmbh;HT;HT-4, Ht, Ht-4;Proprietary;2009;0
35909804;Bq Group Limited;BQ K26 K29 K90 DWP 157;BQ K22;Proprietary;2011;0
35909806;Sony;Xperia Z3+ Dual;PM-0796-BV, Xperia Z3+ Dual, E6533;;2015;1
35910006;Sony;Xperia M4 Aqua;PM-0782-BV, Xperia M4 Aqua, E2353;Android,MTK;2015;1
35910100;Lg;KG220;KG220, KG220, ElectronicsKG220;Proprietary;2006;0
35910506;Lg;LG;LG-H811;Android;2015;1
35910804;Cinterion Wireless Modules;Cinterion MC55i;MC55i;Proprietary;2011;0
35910900;Samsung;SGH;SGH-E530;Proprietary;2006;0
35911207;Prestigio Plaza Limited;Prestigio Muze A5;PSP5502DUO, Prestigio Muze A5;Android;2016;
35911305;Giga-Byte Communications Inc;GSmart Alto A2;;Android;2013;
35911404;Samsung;Samsung GT;Samsung GT-S3350, S3350 Ch, S3350 Ch@t 335;Proprietary;2011;0
35911504;Samsung;Samsung GT;Samsung GT-S5260, S5260 Star II;Proprietary;2011;0
35911804;Htc;HTC PG58130;PG58130, HTC PG58130, Sensation;Proprietary;2011;0
35912003;Leadsky International Development;Swissvoice MP02;GSM Mobile Phone, Swissvoice MP02, Swissvoice Mp02;Proprietary;2009;0
35912105;Enjoy Group (Hk);enjoy W60;;Android;2013;
35912202;Sony Ericsson;S500i;AAC-1052041-BV, S500i/c, S500, S500c Ericsson, S500c S500i;Proprietary;2008;0
35912307;Lg;LG;LG-K430dsE;Android;2016;1
35912505;Lg;Nexus 5;LG-D820, Nexus 5;Android;2013;1
35912603;Sierrawireless;Wireless CPU GL6100;Sierra Wireless Airlink Gl6100;Proprietary;2009;0
35912707;Apple;Apple iPhone 7;Apple iPhone 7 (A1660);iOS;2016;1
35912903;Gfive International;GFIVE K600;;Proprietary;2009;0
35913103;Lg;LG KP500;LG, LG KP500, KP500 Cookie, KP500 Cookie, ElectronicsKP500 Cookie;Proprietary;2009;0
35913406;Samsung;Samsung GT;Samsung GT-S5611V;;2015;
35913707;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2016;1
35913803;Telit Communications Spa;GE864;GE864-QUAD;Proprietary;2009;0
35913807;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2016;1
35913907;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2016;1
35914007;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2016;1
35914107;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2016;1
35914207;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2016;1
35914307;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2016;1
35914404;Htc;HTC PG76100;Wildfire S;Android;2011;0
35914407;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2016;1
35914503;Huawei;HUAWEI Turkcell T10;HUAWEI U8110, HUAWEI Turkcell T10/T10/U8110/T-Mobile Pulse Mini, Huawei T, Huawei T-mobile Pulse Mini U8110;Android;2009;0
35914507;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2016;1
35914606;Samsung;Samsung SM;Samsung SM-G925T;Android;2015;1
35914700;Samsung;SGH;SGH-E870, SGH-E870, SGH-E780;Proprietary;2006;0
35914800;Sony Ericsson;K510i;AAB-1022041-BV, K510i/c, K510a,K510c,K510i, K510a Ericsson K510i, K510a K510c K510i;Proprietary;2006;0
35915207;Apple;Apple iPhone 7;Apple iPhone 7 (A1778);iOS;2016;1
35915307;Apple;Apple iPhone 7 Plus;Apple iPhone 7 Plus (A1784);iOS;2016;1
35915507;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2016;1
35915607;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2016;1
35915707;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2016;1
35915805;Samsung;Samsung GT;Samsung GT-S5611;Spreadtrum;2013;
35915807;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2016;1
35915906;Tcl Communication Ltd;ALCATEL ONETOUCH 1016D;;Nucleus;2015;
35915907;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2016;1
35916004;Samsung;Samsung GT;Samsung GT-S5830i;Proprietary;2011;0
35916006;Tcl Communication Ltd;ALCATEL ONETOUCH 1016G;;Nucleus;2015;
35916207;Apple;Apple iPhone 7;Apple iPhone 7 (A1660);iOS;2016;1
35916405;Samsung;Samsung GALAXY S DUOS GT;GALAXY S DUOS GT-S7562, Samsung GALAXY S DUOS GT-S7562;Android;2013;
35916407;Apple;Apple iPhone 7;Apple iPhone 7 (A1660);iOS;2016;1
35916505;Samsung;Samsung GALAXY S DUOS GT;GALAXY S DUOS GT-S7562, Samsung GALAXY S DUOS GT-S7562;;2013;
35916605;Samsung;Samsung GT;Samsung GT-S6312;Android;2013;
35916705;Samsung;Samsung GT;Samsung GT-S6312;Android;2013;
35916707;Apple;Apple iPhone 7;Apple iPhone 7 (A1660);iOS;2016;1
35916905;Samsung;Samsung GALAXY S4 GT;GALAXY S4 GT-I9500, Samsung GALAXY S4 GT-I9500;Android;2013;
35917005;Samsung;Samsung Galaxy Trend GT;Galaxy Trend GT-S7560, Samsung Galaxy Trend GT-S7560;Android;2013;
35917102;Qisda Corporation;M33G;;Proprietary;2008;0
35917704;Samsung;Samsung CHAMP DELUXE GT;Samsung CHAMP DELUXE GT-C3310;Proprietary;2011;0
35917705;Nokia;Nokia 101, Nokia 1010;RM-769, Nokia 101, Nokia 1010;S30;2013;
35917905;Nokia;1320, Lumia 1320;RM-994, 1320, Lumia 1320;;2013;1
35917907;Apple;Apple iPhone 7 Plus;Apple iPhone 7 Plus (A1661);iOS;2016;1
35918105;Nokia;Nokia 100, Nokia 1000;RH-130, Nokia 100, Nokia 1000;S30;2013;
35918205;Nokia;RM;RM-998, RM-998, 525, Lumia 525, Nokia 525;None,Windows Phone;2013;
35918804;Htc;HTC One X;PJ46100, HTC One X, HTC PJ46100;Proprietary;2011;0
35919105;Nokia;Nokia 208;RM-948, Nokia 208.1;S40;2013;
35919205;Nokia;Nokia 206, Nokia 2060;RM-872, Nokia 206, Nokia 2060;S40;2013;
35919403;Sony Ericsson;W595;AAD-3052111-BV, W595, W595, W595 Ericsson W595c;Proprietary;2009;0
35919705;Nokia;Nokia 206, Nokia 2060;RM-872, Nokia 206, Nokia 2060;S40;2013;
35919805;Nokia;Nokia 501, Asha 501;RM-902, Nokia 501, Asha 501, 501, Asha 501, Nokia 501;Asha platform;2013;
35919900;Motorola;MQ4;MQ4-4411E11, V325, V235, V235V237 MQ4-4411E11, V235 V237MQ4-4411E11;Proprietary;2006;0
35920104;Research In Motion;Blackberry 9790;REC71UW (FDD I,II,V/VI) (Generic), Blackberry 9790, BlackBerry Bold 9790;Blackberry;2011;0
35920204;Research In Motion;Blackberry 9790;RED71UW (FDD I, IV, VIII) (Generic), Blackberry 9790, BlackBerry Bold 9790;Blackberry;2011;0
35920205;Nokia;Nokia X2;RM-694, Nokia X2-02;S40;2013;
35920207;Apple;Apple iPhone 7;Apple iPhone 7 (A1778);iOS;2016;1
35920407;Apple;Apple iPhone 7;Apple iPhone 7 (A1778);iOS;2016;1
35920505;Nokia;Lumia 520, Nokia 520;RM-914, Lumia 520, Nokia 520, 520, Lumia 520, Nokia 520;Windows Phone;2013;
35920507;Apple;Apple iPhone 7;Apple iPhone 7 (A1778);iOS;2016;1
35920605;Nokia;RM;RM-941, RM-941, 625, Lumia 625;;2013;1
35920607;Apple;Apple iPhone 7;Apple iPhone 7 (A1778);iOS;2016;1
35920701;Motorola Mobility;W230 and W231;CC3-41C82, W230 and W231;Proprietary;2007;0
35920705;Nokia;Nokia 112, Nokia 1120;RM-837, Nokia 112, Nokia 1120;S40;2013;
35920707;Apple;Apple iPhone 7;Apple iPhone 7 (A1778);iOS;2016;1
35920902;Huawei;honor 3C;H30-U10, honor 3C, Ets5623;Android;2008;0
35920905;Nokia;Nokia RM;RM-944, Nokia RM-944;S30;2013;
35920907;Apple;Apple iPhone 7;Apple iPhone 7 (A1778);iOS;2016;1
35921001;Motorola;MQ5;MQ5-4411A23, V8, V8, RAZR2V8 MQ5-4411A23, RAZR2 V8MQ5-4411A23;Proprietary;2007;0
35921007;Apple;Apple iPhone 7;Apple iPhone 7 (A1778);iOS;2016;1
35921205;Nokia;Nokia 301;RM-839, Nokia 301;S40;2013;
35921207;Apple;Apple iPhone 7;Apple iPhone 7 (A1778);iOS;2016;1
35921307;Apple;Apple iPhone 7;Apple iPhone 7 (A1778);iOS;2016;1
35921407;Apple;Apple iPhone 7;Apple iPhone 7 (A1778);iOS;2016;1
35921505;Nokia;Nokia 208;RM-957, Nokia 208.4;S40;2013;
35921507;Apple;Apple iPhone 7 Plus;Apple iPhone 7 Plus (A1784);iOS;2016;1
35921607;Apple;Apple iPhone 7 Plus;Apple iPhone 7 Plus (A1784);iOS;2016;1
35921707;Apple;Apple iPhone 7 Plus;Apple iPhone 7 Plus (A1784);iOS;2016;1
35921807;Apple;Apple iPhone 7 Plus;Apple iPhone 7 Plus (A1784);iOS;2016;1
35922305;Blackberry Limited;BlackBerry SQN100;RFN81UW (UMTS FDD I, II, V/VI, VIII) (LTE FDD 3, 7, 8, 20)  (Generic), BlackBerry SQN100-3, Q10, RFN81UW;Blackberry;2013;1
35922401;Motorola;MQ4;MQ4-4411G11, V3i, V3i, RAZRV3i V3t V3r MQ4-4411G11, RAZR V3i V3t V3rMQ4-4411G11;Proprietary;2007;0
35922406;Asustek Computer Inc;ASUS Tablet;ASUS Tablet, P01Y;;2015;
35922407;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2016;1
35922606;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35922706;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35922806;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35923004;Samsung;Samsung GT;Samsung GT-E2600, E2600 Sundance;Proprietary;2011;0
35923006;Apple;Apple iPhone 6;Apple iPhone 6 (A1549);iOS;2015;1
35923103;Quectel Wireless Solutions;M10;;Proprietary;2009;0
35923106;Apple;Apple iPhone 6;Apple iPhone 6 (A1549);iOS;2015;1
35923306;Apple;Apple iPhone 6;Apple iPhone 6 (A1549);iOS;2015;1
35923403;Jinggangshan Ckingjiangxicommunicat;Dolia 6600i;;Proprietary;2009;0
35923404;Samsung;Samsung GT;Samsung GT-S5570;Proprietary;2011;0
35923504;Samsung;Samsung GT;Samsung GT-S5670, S5670 Galaxy Fit;Proprietary;2011;0
35923604;Samsung;Samsung GT;Samsung GT-S5830;Proprietary;2011;0
35923704;Samsung;Samsung GT;Samsung GT-E1080W;Proprietary;2011;0
35923706;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35923904;Samsung;Samsung GT;Samsung GT-S5230, S5230 Star;Proprietary;2011;0
35924006;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2015;1
35924106;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2015;1
35924206;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2015;1
35924304;Avus International Ltd;AVUS Piano Verdit R300;;Proprietary;2011;0
35924306;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2015;1
35924406;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2015;1
35924506;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2015;1
35924606;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2015;1
35924706;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2015;1
35924806;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2015;1
35924906;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2015;1
35925004;Option Nv;Cloudkey GI0633;;Proprietary;2011;0
35925106;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35925206;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35925207;Samsung;Samsung SM;Samsung SM-J320F/DS;Android;2016;1
35925306;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35925307;Samsung;Samsung SM;Samsung SM-J320F/DS;Android;2016;1
35925404;Emporia Telecom Produktions-Und;emporia TALKcomfort V20m;Emporia;Proprietary;2011;0
35925406;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35925506;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35925606;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35925706;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35925806;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35925904;Samsung;Samsung GT;Samsung GT-S5360;Proprietary;2011;0
35925906;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35926005;Lg;LG LG;LG LG-A399;Nucleus;2013;
35926006;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35926106;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35926206;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35926306;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35926406;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35926506;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35926606;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35926706;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35926801;Samsung;SGH;SGH-E250;Proprietary;2007;0
35926806;Apple;Apple iPhone S;Apple iPhone 5S (A1530), Apple iPhone S (A1530);iOS;2015;1
35926906;Apple;Apple iPhone S;Apple iPhone 5S (A1530), Apple iPhone S (A1530);iOS;2015;1
35927006;Apple;Apple iPhone S;Apple iPhone 5S (A1530), Apple iPhone S (A1530);iOS;2015;1
35927104;Sony Ericsson;Sony Ericsson E15i;AAD-3880091-BV, Sony Ericsson E15i, Xperia X8;Proprietary;2011;0
35927106;Apple;Apple iPhone S;Apple iPhone 5S (A1530), Apple iPhone S (A1530);iOS;2015;1
35927206;Apple;Apple iPhone S;Apple iPhone 5S (A1530), Apple iPhone S (A1530);iOS;2015;1
35927504;Samsung;Samsung GT;Samsung GT-C3520;Proprietary;2011;0
35927604;Nokia;NOKIA C1;RM-607, NOKIA C1-01, C1-03,RM-607, C1-01;Symbian;2011;0
35927605;Motorola Mobility Llc,;Moto G, XT1032;M0DEB, Moto G, XT1032;Android;2013;
35927704;Nokia;Nokia 1280, 1282;RM-647, Nokia 1280, 1282, 1282,RM-647, Nokia 1280;Symbian;2011;0
35927806;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35927906;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35928006;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35928060;Unknown;Unknown;;;;
35928104;Nokia;Nokia X1;Nokia X1-01, RM-713, X1-01;Symbian;2011;0
35928106;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35928204;Nokia;Nokia X1;Nokia X1-01, RM-713, X1-01;Symbian;2011;0
35928206;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35928304;Nokia;Nokia Nokia 1000, 100;RH-130, Nokia Nokia 1000, 100, 1000,RH-130, Nokia Nokia 1000;Symbian;2011;0
35928305;Motorola Mobility Llc,;Moto X;X112360445, Moto X (2nd Generation), X112360445, XT1092, X112360445;Android,MTK;2014;1
35928306;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35928404;Nokia;Nokia Nokia 1000, 100;RH-130, Nokia Nokia 1000, 100, 1000,RH-130, Nokia Nokia 1000;Symbian;2011;0
35928405;Motorola Mobility Llc,;Moto G, XT1033;M0DEB, Moto G, XT1033;Android;2014;
35928406;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35928504;Nokia;Nokia Nokia 1000, 100;RH-130, Nokia Nokia 1000, 100, 1000,RH-130, Nokia Nokia 1000;Symbian;2011;0
35928506;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35928606;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35928706;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35928904;Nokia;Nokia 800, Nokia 800;RM-801, Nokia 800, Nokia 800, Lumia 800, 800,RM-801,Sea Ray, Nokia Lumia 800;Windows Mobile 8;2011;0
35929004;Nokia;NOKIA X2;RM-709, NOKIA X2-01, X2-03, RM-709,RM-717,X2-01-1,X2-03;Symbian;2011;0
35929005;Motorola Mobility Llc,;Moto G with 4G, Motorola M0FA8;M0FA8, Moto G with 4G, Motorola M0FA8, XT1039, M0FA8;;2014;1
35929104;Nokia;NOKIA 1800;RM-653, NOKIA 1800, RM-653, 1800;Symbian;2011;0
35929105;Motorola Mobility Llc,;Moto G;M0FA5, Moto G. Motorola M0FA5, XT1040, M0FA5;;2014;1
35929504;Nokia;NOKIA C1;RM-607, NOKIA C1-01, C1-03,RM-607, C1-01;Symbian;2011;0
