zip;city;sex;age;category;magenta_1;sim_4g;arpu
5900;Orosháza;F;62;LAK;0;1;1
4032;Debrecen;F;64;LAK;0;0;1
7100;Szekszárd;M;40;LAK;0;0;1
8380;Hévíz;M;25;LAK;0;1;3
8824;Sand;F;48;LAK;0;0;1
3800;Szikszó;F;29;LAK;0;1;3
9700;Szombathely;F;67;LAK;0;1;1
1042;Budapest;;;SH+;0;1;1
1453;Budapest;;;TSS;0;1;1
4251;Hajdúsámson;M;61;LAK;0;1;4
1108;Budapest;M;38;LAK;0;0;1
3032;Apc;M;27;LAK;0;1;1
2225;Üllő;F;37;LAK;0;1;1
9444;Fertőszentmiklós;F;39;LAK;0;1;1
3394;Egerszalók;;;SMB;0;1;1
9700;Szombathely;F;27;LAK;0;1;1
1215;Budapest;M;49;LAK;0;0;1
1173;Budapest;M;51;LAK;0;0;1
1042;Budapest;;;SH+;0;1;1
4400;Nyíregyháza;M;43;LAK;0;1;1
1214;Budapest;M;33;LAK;0;1;1
4804;Vásárosnamény;F;50;LAK;0;0;1
8100;Várpalota;M;61;LAK;0;0;2
5122;Jászdózsa;;;SH+;0;0;1
1013;Budapest;M;46;LAK;0;1;1
1583;Budapest;;;SH+;0;1;2
7751;Szederkény;F;;LAK;0;1;1
7130;Tolna;F;43;LAK;0;0;2
4080;Hajdúnánás;F;90;LAK;0;0;1
8774;Gelse;F;55;LAK;0;0;1
1048;Budapest;F;64;LAK;0;0;1
6000;Kecskemét;F;67;LAK;0;1;1
5100;Jászberény;F;65;LAK;0;0;1
1163;Budapest;;;LAK;0;1;2
7121;Szálka;F;47;LAK;0;1;1
1173;Budapest;F;41;LAK;0;1;2
8300;Tapolca;F;40;LAK;0;1;1
3964;Pácin;M;42;LAK;0;1;3
3412;Bogács;;;SMB;0;1;1
4271;Mikepércs;M;51;LAK;0;0;1
1192;Budapest;;;SH+;0;0;1
9900;Körmend;M;33;LAK;0;1;1
5200;Törökszentmiklós;;;SH+;0;1;4
4183;Kaba;M;;LAK;0;0;1
5200;Törökszentmiklós;;;SH+;0;0;2
7635;Pécs;M;56;LAK;0;1;1
5136;Jászszentandrás;;;SH+;0;1;1
9028;Győr;;;SMB;0;1;3
2376;Hernád;F;26;LAK;0;0;1
9024;Győr;F;36;LAK;0;0;1
1062;Budapest;;;LAK;0;1;1
1131;Budapest;M;;LAK;0;0;1
5363;Nagyiván;;;SH+;0;1;2
2840;Oroszlány;F;73;LAK;0;0;1
1107;Budapest;;;SMB;0;0;1
1162;Budapest;M;73;LAK;0;0;1
1013;Budapest;F;46;LAK;0;1;1
8971;Zalabaksa;;;TSS;0;1;1
5830;Battonya;;;TSS;0;1;2
4071;Hortobágy;M;44;LAK;0;0;1
1066;Budapest;;;TSS;0;1;1
7100;Szekszárd;F;49;LAK;0;1;1
6900;Makó;M;;SH+;0;1;1
1116;Budapest;M;30;LAK;0;1;1
8330;Sümeg;M;;LAK;0;0;1
3535;Miskolc;F;49;LAK;0;1;1
9200;Mosonmagyaróvár;F;;SH+;0;0;2
1211;Budapest;M;42;LAK;0;0;1
6762;Sándorfalva;F;36;LAK;0;1;2
6454;Bácsborsód;;;SMB;0;1;1
1453;Budapest;;;TSS;0;1;1
6343;Miske;M;58;LAK;0;0;1
7622;Pécs;F;42;LAK;1;1;1
4233;Balkány;M;46;LAK;0;1;1
1376;Budapest;;;SMB;0;1;3
1144;Budapest;M;43;LAK;0;1;2
6000;Kecskemét;;;SH+;0;1;5
4060;Balmazújváros;F;62;LAK;0;0;1
9900;Körmend;M;44;LAK;0;0;3
5310;Kisújszállás;F;48;LAK;0;1;5
5621;Csárdaszállás;M;33;LAK;0;0;1
3360;Heves;M;50;LAK;0;1;1
7696;Hidas;F;44;LAK;0;1;3
1073;Budapest;;;SH+;0;1;3
1042;Budapest;;;SMB;0;1;1
1215;Budapest;M;49;LAK;0;1;1
1013;Budapest;F;46;LAK;0;0;2
1205;Budapest;;;SH+;0;0;1
8971;Zalabaksa;;;TSS;0;1;1
2131;Göd;;;TSS;0;1;2
4027;Debrecen;;;SMB;0;1;1
6000;Kecskemét;M;65;LAK;0;1;3
5000;Szolnok;;;TSS;0;1;1
1165;Budapest;F;75;LAK;0;1;2
7632;Pécs;F;21;LAK;0;0;2
1135;Budapest;M;56;LAK;0;1;2
2484;Gárdony;F;;LAK;0;0;1
1145;Budapest;M;34;LAK;0;1;3
1087;Budapest;;;TSS;0;1;1
9071;Gönyű;M;44;LAK;0;1;2
2669;Ipolyvece;F;55;LAK;0;1;1
2472;Kajászó;M;28;LAK;0;0;1
5451;Öcsöd;M;39;LAK;0;0;1
6771;Szeged;;;SH+;0;1;2
3060;Pásztó;M;58;LAK;0;1;1
1157;Budapest;M;49;LAK;0;0;1
8471;Káptalanfa;F;;LAK;0;0;1
6134;Kömpöc;M;81;LAK;0;0;1
2040;Budaörs;F;;LAK;0;0;1
1211;Budapest;M;42;LAK;0;0;1
4335;Kántorjánosi;M;20;LAK;0;1;5
9730;Kőszeg;M;23;LAK;0;1;1
1117;Budapest;F;47;LAK;0;1;2
3794;Boldva;;;TSS;0;1;5
1172;Budapest;;;SMB;0;1;4
9012;Győr;M;62;LAK;0;1;1
2011;Budakalász;F;34;LAK;0;1;2
9090;Pannonhalma;M;29;LAK;0;1;1
6728;Szeged;;;SH+;0;1;1
1158;Budapest;;;TSS;0;1;1
9025;Győr;;;SMB;0;1;1
3382;Tarnaszentmiklós;M;;LAK;0;0;1
1125;Budapest;F;52;LAK;0;0;2
4024;Debrecen;M;63;LAK;0;1;2
4024;Debrecen;F;40;LAK;0;1;1
3324;Felsőtárkány;M;73;LAK;0;1;1
6400;Kiskunhalas;;;TSS;0;1;1
1222;Budapest;M;53;LAK;0;1;1
9091;Ravazd;F;39;LAK;0;1;1
6750;Algyő;M;41;LAK;0;0;1
4374;Encsencs;M;43;LAK;0;1;1
3524;Miskolc;F;58;LAK;0;0;1
1087;Budapest;;;TSS;0;1;5
5200;Törökszentmiklós;M;24;LAK;0;0;1
4400;Nyíregyháza;;;SH+;0;1;3
3600;Ózd;F;43;LAK;0;1;1
3300;Eger;;;TSS;0;0;2
1426;Budapest;;;TSS;0;1;1
1119;Budapest;;;SH+;0;1;1
1037;Budapest;;;TSS;0;1;4
8971;Zalabaksa;;;TSS;0;1;1
3950;Sárospatak;M;53;LAK;0;1;2
2400;Dunaújváros;;;TSS;0;1;4
1182;Budapest;M;20;LAK;0;1;1
1149;Budapest;;;TSS;0;1;1
2528;Úny;F;39;LAK;0;1;1
6347;Érsekcsanád;M;41;LAK;0;1;1
6725;Szeged;F;76;LAK;1;1;2
4130;Derecske;F;30;LAK;0;1;1
9200;Mosonmagyaróvár;M;36;LAK;0;1;3
7691;Pécs;M;57;LAK;0;1;2
4244;Újfehértó;M;37;LAK;0;1;1
6800;Hódmezővásárhely;F;60;LAK;0;1;1
4141;Furta;F;22;LAK;0;0;1
8900;Zalaegerszeg;M;43;LAK;0;0;1
2132;Göd;;;SH+;0;0;4
7400;Kaposvár;M;19;LAK;0;1;2
1165;Budapest;M;;LAK;0;0;1
3300;Eger;M;49;LAK;0;1;1
1113;Budapest;;;TSS;0;1;1
4333;Nyírkáta;F;69;LAK;0;1;1
2687;Bercel;F;53;LAK;0;1;1
9011;Győr;M;23;LAK;0;1;1
4032;Debrecen;F;43;LAK;0;1;2
7833;Görcsöny;M;42;LAK;0;1;5
9500;Celldömölk;F;36;LAK;0;0;1
1399;Budapest;;;TSS;0;1;1
1054;Budapest;;;TSS;0;1;5
2344;Dömsöd;;;SH+;0;1;3
3895;Gönc;M;57;LAK;0;0;1
2767;Tápiógyörgye;M;30;LAK;0;1;1
7441;Magyaregres;F;39;LAK;0;1;1
2314;Halásztelek;;;SH+;0;0;1
5462;Cibakháza;M;45;LAK;0;0;1
1453;Budapest;;;TSS;0;0;1
1215;Budapest;M;49;LAK;0;0;1
1193;Budapest;M;60;LAK;0;1;2
2045;Törökbálint;F;56;LAK;0;0;1
1391;Budapest;;;TSS;0;1;2
5000;Szolnok;M;48;LAK;0;1;1
1065;Budapest;M;74;LAK;0;1;3
2400;Dunaújváros;;;TSS;0;1;1
1042;Budapest;;;SMB;0;1;1
4555;Levelek;F;20;LAK;0;0;1
1163;Budapest;M;74;LAK;1;1;1
7633;Pécs;M;52;LAK;0;1;1
1223;Budapest;F;25;LAK;0;1;3
1172;Budapest;M;21;LAK;0;1;3
8354;Karmacs;M;66;LAK;0;0;1
4355;Nagyecsed;M;;LAK;0;0;1
1013;Budapest;;;SH+;0;1;1
1453;Budapest;;;TSS;0;1;1
1214;Budapest;;;SMB;0;1;3
1044;Budapest;F;50;LAK;0;1;2
9700;Szombathely;;;SMB;0;1;1
2315;Szigethalom;M;40;LAK;0;0;1
9751;Vép;M;28;LAK;0;1;1
2541;Lábatlan;;;SMB;0;1;3
2120;Dunakeszi;F;59;LAK;0;0;1
6724;Szeged;;;TSS;0;1;1
4285;Álmosd;F;31;LAK;0;1;2
1044;Budapest;F;31;LAK;0;1;2
1211;Budapest;M;65;LAK;0;0;1
4400;Nyíregyháza;F;50;LAK;0;1;2
5136;Jászszentandrás;;;SH+;0;1;1
2484;Gárdony;M;44;LAK;0;1;1
1389;Budapest;;;TSS;0;1;1
2030;Érd;M;23;LAK;0;1;1
6454;Bácsborsód;;;SMB;0;1;1
4600;Kisvárda;M;27;LAK;0;1;2
5243;Tiszaderzs;;;TSS;0;1;1
8264;Szigliget;;;SMB;0;1;1
2120;Dunakeszi;F;50;LAK;0;1;2
1211;Budapest;M;65;LAK;0;0;1
1211;Budapest;M;42;LAK;0;0;1
5500;Gyomaendrőd;M;48;LAK;0;1;1
2117;Isaszeg;F;26;LAK;0;1;2
9012;Győr;F;;SH+;0;1;1
1135;Budapest;;;TSS;0;1;1
9700;Szombathely;;;SMB;0;1;1
6721;Szeged;;;SH+;0;1;1
2254;Szentmártonkáta;F;32;LAK;1;0;1
6720;Szeged;M;71;LAK;0;0;1
6120;Kiskunmajsa;M;42;LAK;0;0;2
5711;Gyula;M;29;LAK;0;0;1
4334;Hodász;F;34;LAK;0;1;1
8936;Zalaszentmihály;;;SH+;0;1;3
3414;Bükkzsérc;M;46;LAK;0;1;1
1162;Budapest;;;SH+;0;1;1
2091;Etyek;;;SH+;0;1;1
2800;Tatabánya;M;48;LAK;0;1;1
2310;Szigetszentmiklós;F;40;LAK;0;1;1
1101;Budapest;;;SMB;0;1;1
1013;Budapest;M;46;LAK;0;1;1
8424;Jásd;;;SH+;0;0;1
1077;Budapest;;;LAK;0;1;1
4032;Debrecen;;;TSS;0;0;1
8800;Nagykanizsa;M;22;LAK;0;1;1
6600;Szentes;;;SH+;0;1;5
2167;Vácduka;;;TSS;0;1;3
2890;Tata;F;45;LAK;0;1;1
1592;Budapest;;;SH+;0;0;1
8630;Balatonboglár;F;28;LAK;0;1;3
2523;Sárisáp;F;38;LAK;0;0;1
1211;Budapest;M;42;LAK;0;0;1
1124;Budapest;M;63;LAK;0;1;5
1039;Budapest;F;41;LAK;0;1;1
4355;Nagyecsed;M;27;LAK;0;1;1
8600;Siófok;F;55;LAK;0;1;2
2745;Kőröstetétlen;M;23;LAK;0;0;1
5100;Jászberény;M;;LAK;0;0;1
7400;Kaposvár;M;50;LAK;0;1;3
6726;Szeged;M;42;LAK;0;1;2
8900;Zalaegerszeg;;;TSS;0;1;1
9835;Mikosszéplak;F;54;LAK;0;0;1
1044;Budapest;F;55;LAK;0;1;1
9317;Szany;;;SMB;0;1;1
1037;Budapest;;;SMB;0;0;2
3565;Tiszalúc;M;38;LAK;0;0;1
9561;Tokorcs;M;41;LAK;0;1;2
9701;Szombathely;;;SMB;0;1;1
8749;Zalakaros;F;58;LAK;0;1;1
9200;Mosonmagyaróvár;;;SMB;0;1;2
2800;Tatabánya;M;56;LAK;0;1;3
7934;Almamellék;M;64;LAK;0;0;1
2081;Piliscsaba;M;46;LAK;0;1;1
4251;Hajdúsámson;F;43;LAK;0;1;1
4031;Debrecen;F;;LAK;0;0;1
3915;Tarcal;F;67;LAK;0;1;2
4150;Püspökladány;F;44;LAK;0;1;1
8468;Kolontár;M;;LAK;0;0;1
4536;Ramocsaháza;F;32;LAK;0;1;2
1039;Budapest;M;44;LAK;0;1;3
1163;Budapest;M;;LAK;0;0;1
2451;Ercsi;M;24;LAK;0;1;2
8790;Zalaszentgrót;M;51;LAK;0;0;2
2030;Érd;F;45;LAK;0;0;1
7621;Pécs;M;52;LAK;0;0;1
7742;Bogád;;;SH+;0;0;1
1052;Budapest;;;SMB;0;1;2
1211;Budapest;M;42;LAK;0;1;1
1115;Budapest;M;;LAK;0;0;1
5054;Jászalsószentgyörgy;F;26;LAK;0;1;1
6725;Szeged;F;41;LAK;0;0;1
5350;Tiszafüred;M;60;LAK;0;1;1
9766;Rábatöttös;F;50;LAK;0;0;2
9200;Mosonmagyaróvár;;;SMB;0;0;1
3036;Gyöngyöstarján;M;54;LAK;0;1;2
7171;Sióagárd;F;70;LAK;0;0;1
6000;Kecskemét;M;41;LAK;1;1;1
7633;Pécs;;;LAK;0;1;1
3770;Sajószentpéter;M;70;LAK;0;1;1
9023;Győr;M;38;LAK;0;0;1
2500;Esztergom;M;;LAK;0;0;1
2472;Kajászó;M;28;LAK;0;1;1
2100;Gödöllő;F;56;LAK;0;1;1
7623;Pécs;;;SMB;0;1;1
9024;Győr;;;SH+;0;1;1
6800;Hódmezővásárhely;F;24;LAK;0;1;1
4545;Gyulaháza;F;48;LAK;0;1;1
2472;Kajászó;M;28;LAK;0;0;2
1153;Budapest;M;61;LAK;0;0;1
1092;Budapest;M;42;LAK;0;1;4
4262;Nyíracsád;F;57;LAK;0;0;1
8229;Csopak;;;TSS;0;1;1
6723;Szeged;M;;LAK;0;0;1
6762;Sándorfalva;F;45;LAK;0;1;1
9700;Szombathely;;;SH+;0;1;2
1124;Budapest;F;62;LAK;0;0;1
3904;Legyesbénye;M;25;LAK;0;1;1
5137;Jászkisér;F;83;LAK;0;1;1
1162;Budapest;M;38;LAK;0;0;1
2836;Baj;M;65;LAK;0;1;1
8482;Doba;F;54;LAK;0;1;2
1125;Budapest;;;TSS;0;0;5
9400;Sopron;F;52;LAK;0;1;2
1145;Budapest;;;TSS;0;1;1
2151;Fót;M;40;LAK;0;1;5
1426;Budapest;;;TSS;0;1;5
1067;Budapest;M;38;LAK;0;0;1
1021;Budapest;;;SMB;0;1;1
1078;Budapest;F;38;LAK;0;0;1
1048;Budapest;;;SH+;0;1;3
4245;Érpatak;F;31;LAK;0;0;1
2173;Kartal;;;SH+;0;1;5
1426;Budapest;;;TSS;0;1;1
1215;Budapest;M;49;LAK;0;1;1
4087;Hajdúdorog;M;29;LAK;0;1;2
1182;Budapest;;;SH+;0;1;2
8000;Székesfehérvár;F;60;LAK;0;0;1
4551;Nyíregyháza;;;SMB;0;1;2
8998;Vaspör;F;42;LAK;0;0;1
8913;Egervár;M;43;LAK;0;1;3
1042;Budapest;M;65;LAK;0;1;1
4015;Debrecen;;;SH+;0;1;2
3580;Tiszaújváros;;;SH+;0;1;1
2244;Úri;M;;LAK;0;0;1
8500;Pápa;F;55;LAK;0;1;1
6724;Szeged;F;57;LAK;0;0;1
1215;Budapest;M;49;LAK;0;1;1
6900;Makó;F;61;LAK;0;0;1
1126;Budapest;;;LAK;0;0;1
1126;Budapest;M;39;LAK;0;1;1
9700;Szombathely;M;58;LAK;0;0;1
9024;Győr;F;42;LAK;0;1;1
1101;Budapest;;;TSS;0;1;1
2310;Szigetszentmiklós;F;37;LAK;0;0;2
1074;Budapest;;;SH+;0;1;2
7300;Komló;M;50;LAK;0;0;1
2943;Bábolna;M;25;LAK;0;0;1
2100;Gödöllő;M;47;LAK;0;1;1
9783;Egyházasrádóc;F;;SH+;0;1;2
1211;Budapest;M;42;LAK;0;1;1
3412;Bogács;;;SMB;0;1;1
5136;Jászszentandrás;M;48;LAK;0;1;1
4325;Kisléta;M;44;LAK;0;0;1
6000;Kecskemét;;;TSS;0;1;2
1068;Budapest;;;SH+;0;1;3
4465;Rakamaz;M;54;LAK;0;1;1
7632;Pécs;M;59;LAK;0;1;1
1022;Budapest;;;SMB;0;1;1
8229;Csopak;;;TSS;0;1;1
1238;Budapest;M;58;LAK;0;1;1
6100;Kiskunfélegyháza;M;44;LAK;0;1;1
1042;Budapest;;;SH+;0;1;1
2464;Gyúró;M;36;LAK;0;1;1
8360;Keszthely;;;TSS;0;1;2
4231;Bököny;F;38;LAK;0;0;2
1055;Budapest;;;TSS;0;1;1
1211;Budapest;M;65;LAK;0;0;1
5231;Fegyvernek;M;29;LAK;0;1;1
1237;Budapest;M;29;LAK;0;1;1
3752;Szendrő;F;29;LAK;0;1;1
2431;Perkáta;M;55;LAK;0;1;2
1141;Budapest;M;73;LAK;0;0;1
1196;Budapest;F;45;LAK;0;1;1
5000;Szolnok;F;60;LAK;0;0;1
1122;Budapest;M;48;LAK;0;1;1
2310;Szigetszentmiklós;;;SH+;0;1;1
4029;Debrecen;M;67;LAK;0;0;2
2330;Dunaharaszti;M;39;LAK;0;1;2
1103;Budapest;;;SMB;0;1;1
6000;Kecskemét;;;SH+;0;1;1
7500;Nagyatád;;;SH+;0;1;1
6640;Csongrád;F;43;LAK;0;1;1
6800;Hódmezővásárhely;F;42;LAK;0;1;1
1171;Budapest;;;LAK;0;1;1
7400;Kaposvár;M;62;LAK;0;1;3
4234;Szakoly;F;42;LAK;0;0;1
1211;Budapest;M;42;LAK;0;0;1
1141;Budapest;F;66;LAK;0;0;1
8800;Nagykanizsa;M;52;LAK;0;1;1
4246;Nyíregyháza;M;33;LAK;0;0;1
8788;Zalaszentlászló;F;51;LAK;0;1;2
3525;Miskolc;;;SMB;0;1;1
1215;Budapest;M;49;LAK;0;1;1
5811;Végegyháza;F;42;LAK;0;1;3
1211;Budapest;M;42;LAK;0;0;1
2013;Pomáz;F;25;LAK;0;1;1
6454;Bácsborsód;;;SMB;0;1;2
5747;Almáskamarás;M;54;LAK;0;0;1
8360;Keszthely;;;TSS;0;1;1
1072;Budapest;;;SH+;0;0;1
1062;Budapest;;;TSS;0;1;1
6621;Derekegyház;M;34;LAK;0;1;3
5600;Békéscsaba;;;SMB;0;1;1
2030;Érd;;;SH+;0;1;1
1028;Budapest;F;;LAK;0;1;1
8743;Zalaszabar;M;32;LAK;0;1;1
2768;Újszilvás;M;28;LAK;0;1;1
4100;Berettyóújfalu;F;21;LAK;0;0;1
6724;Szeged;;;SMB;0;1;1
1165;Budapest;F;77;LAK;0;0;1
8000;Székesfehérvár;;;SMB;0;1;2
1051;Budapest;F;70;LAK;0;1;1
1215;Budapest;M;49;LAK;0;1;1
1215;Budapest;M;49;LAK;0;1;1
2100;Gödöllő;;;SMB;0;1;1
2030;Érd;F;39;LAK;1;1;3
8100;Várpalota;F;69;LAK;0;0;1
4405;Nyíregyháza;M;53;LAK;0;0;2
2100;Gödöllő;M;26;LAK;0;1;5
5525;Füzesgyarmat;M;38;LAK;0;0;1
4150;Püspökladány;;;TSS;0;1;1
8900;Zalaegerszeg;F;;LAK;0;0;1
2051;Biatorbágy;;;TSS;0;1;1
7800;Siklós;M;63;LAK;0;0;2
4033;Debrecen;F;42;LAK;0;1;1
1054;Budapest;;;TSS;0;1;1
1173;Budapest;F;35;LAK;0;1;2
2600;Vác;;;SH+;0;1;2
1173;Budapest;;;SH+;0;0;1
9200;Mosonmagyaróvár;F;49;LAK;0;0;1
1132;Budapest;;;SMB;0;1;1
1148;Budapest;M;52;LAK;0;0;1
7627;Pécs;M;;LAK;0;0;1
1173;Budapest;;;SH+;0;1;1
6440;Jánoshalma;M;51;LAK;0;1;1
1149;Budapest;;;TSS;0;1;1
1149;Budapest;;;SH+;0;1;5
4821;Ópályi;F;37;LAK;0;1;1
2146;Mogyoród;M;41;LAK;0;1;1
4562;Vaja;M;36;LAK;0;0;1
2400;Dunaújváros;F;40;LAK;0;1;1
1037;Budapest;;;SMB;0;1;1
2132;Göd;;;TSS;0;1;1
2120;Dunakeszi;F;71;LAK;0;1;1
8229;Csopak;;;TSS;0;1;1
1184;Budapest;M;40;LAK;0;0;1
1144;Budapest;M;42;LAK;0;1;1
2095;Pilisszántó;M;39;LAK;0;0;1
7530;Kadarkút;;;SH+;0;1;1
4183;Kaba;;;SMB;0;1;1
1203;Budapest;M;30;LAK;0;1;1
1162;Budapest;M;66;LAK;0;1;1
4233;Balkány;M;26;LAK;0;0;2
2175;Kálló;;;SMB;0;1;5
3032;Apc;;;SH+;0;1;3
2049;Diósd;F;48;LAK;0;1;2
2030;Érd;F;48;LAK;1;0;2
7633;Pécs;F;21;LAK;0;1;1
4031;Debrecen;M;30;LAK;0;1;2
1097;Budapest;M;25;LAK;0;0;1
2472;Kajászó;M;28;LAK;0;1;1
9472;Újkér;M;51;LAK;0;1;1
8393;Szentgyörgyvár;F;68;LAK;0;1;2
9141;Ikrény;F;37;LAK;0;1;1
5000;Szolnok;F;26;LAK;0;1;3
2120;Dunakeszi;F;47;LAK;0;1;3
1051;Budapest;;;TSS;0;1;1
9300;Csorna;M;38;LAK;0;1;1
1146;Budapest;;;TSS;0;1;1
3587;Tiszapalkonya;M;44;LAK;0;0;1
1055;Budapest;F;34;LAK;0;1;2
5052;Újszász;F;19;LAK;0;0;1
1211;Budapest;M;42;LAK;0;0;1
1215;Budapest;F;53;LAK;0;0;1
6721;Szeged;;;SMB;0;1;1
1214;Budapest;M;30;LAK;0;0;1
7025;Bölcske;F;58;LAK;0;1;2
1453;Budapest;;;TSS;0;1;4
1453;Budapest;;;TSS;0;1;1
4287;Vámospércs;F;48;LAK;0;1;1
1068;Budapest;;;LAK;0;1;1
2217;Gomba;M;44;LAK;0;0;1
8360;Keszthely;;;TSS;0;1;1
4030;Debrecen;F;42;LAK;0;0;1
2451;Ercsi;;;SH+;0;1;1
9600;Sárvár;M;40;LAK;0;1;1
2400;Dunaújváros;F;56;LAK;0;0;1
1087;Budapest;;;TSS;0;1;1
3335;Bükkszék;M;;LAK;0;0;1
9178;Hédervár;M;30;LAK;0;1;4
2300;Ráckeve;F;36;LAK;0;0;1
1087;Budapest;;;TSS;0;1;1
1064;Budapest;;;SH+;0;1;3
9400;Sopron;F;31;LAK;0;1;3
2600;Vác;F;45;LAK;0;1;1
4492;Dombrád;F;56;LAK;0;1;2
3535;Miskolc;F;;LAK;0;1;2
7800;Siklós;M;24;LAK;0;1;1
3386;Sarud;F;44;LAK;0;1;1
3535;Miskolc;F;19;LAK;0;0;1
4200;Hajdúszoboszló;M;40;LAK;0;1;1
1031;Budapest;F;48;LAK;0;1;1
6346;Sükösd;F;60;LAK;0;1;2
2400;Dunaújváros;;;LAK;0;0;1
1087;Budapest;;;SH+;0;1;1
1146;Budapest;F;44;LAK;0;0;1
1211;Budapest;M;42;LAK;0;0;1
2030;Érd;F;35;LAK;0;1;3
1087;Budapest;;;TSS;0;1;1
1211;Budapest;;;LAK;0;1;1
2831;Tarján;M;46;LAK;0;1;1
1108;Budapest;;;SMB;0;0;2
1149;Budapest;;;TSS;0;1;1
4400;Nyíregyháza;M;64;LAK;0;0;2
6723;Szeged;F;54;LAK;0;1;1
6772;Deszk;M;23;LAK;1;1;1
9700;Szombathely;;;SH+;0;1;1
4352;Mérk;M;24;LAK;0;1;1
1025;Budapest;F;45;LAK;0;1;3
1087;Budapest;;;TSS;0;1;1
6454;Bácsborsód;;;SMB;0;1;1
3200;Gyöngyös;F;;LAK;0;0;2
1211;Budapest;M;42;LAK;0;0;1
2534;Tát;M;47;LAK;0;1;1
2132;Göd;;;TSS;0;1;1
1024;Budapest;M;42;LAK;0;1;1
1203;Budapest;M;42;LAK;0;1;3
1222;Budapest;;;SMB;0;0;1
2898;Kocs;M;22;LAK;0;0;2
2244;Úri;M;54;LAK;0;1;3
1213;Budapest;F;48;LAK;0;1;2
1146;Budapest;M;55;LAK;0;1;1
2310;Szigetszentmiklós;;;SMB;0;1;1
1039;Budapest;F;46;LAK;0;0;1
6723;Szeged;M;;SH+;0;0;1
8000;Székesfehérvár;M;49;LAK;0;0;1
5920;Csorvás;M;39;LAK;0;1;3
2600;Vác;M;49;LAK;0;0;1
8200;Veszprém;F;65;LAK;0;0;1
1115;Budapest;M;46;LAK;0;1;4
1141;Budapest;;;TSS;0;1;5
1138;Budapest;;;TSS;0;1;1
1087;Budapest;;;TSS;0;1;1
1087;Budapest;;;TSS;0;1;1
2030;Érd;F;44;LAK;0;1;2
6635;Szegvár;M;37;LAK;0;0;1
2318;Szigetszentmárton;F;39;LAK;0;1;5
2092;Budakeszi;F;54;LAK;0;1;2
5700;Gyula;F;67;LAK;0;1;1
1149;Budapest;;;SMB;0;1;1
1399;Budapest;;;TSS;0;1;1
6723;Szeged;M;47;LAK;0;0;1
2045;Törökbálint;;;TSS;0;0;1
4164;Bakonszeg;M;57;LAK;0;0;1
4031;Debrecen;F;45;LAK;0;1;1
8342;Óhíd;M;47;LAK;0;1;2
8100;Várpalota;F;41;LAK;0;1;3
8800;Nagykanizsa;M;34;LAK;0;1;2
1238;Budapest;M;54;LAK;0;1;1
1061;Budapest;M;;LAK;0;0;1
1051;Budapest;;;TSS;0;1;1
2185;Váckisújfalu;F;52;LAK;0;0;1
4138;Komádi;F;31;LAK;0;1;1
1083;Budapest;F;48;LAK;0;0;2
4033;Debrecen;F;59;LAK;0;1;2
6300;Kalocsa;;;SMB;0;1;3
1201;Budapest;M;72;LAK;1;1;1
1171;Budapest;;;LAK;0;1;1
1476;Budapest;;;SH+;0;1;1
1013;Budapest;M;46;LAK;0;1;1
1211;Budapest;M;42;LAK;0;1;1
2071;Páty;M;64;LAK;0;1;1
1042;Budapest;;;SH+;0;0;1
5440;Kunszentmárton;F;21;LAK;0;1;1
1042;Budapest;;;SH+;0;1;1
1134;Budapest;F;37;LAK;0;1;1
1094;Budapest;F;27;LAK;0;1;2
8675;Andocs;M;53;LAK;0;1;1
4243;Téglás;F;21;LAK;0;0;1
2162;Őrbottyán;F;26;LAK;0;1;2
4441;Szorgalmatos;F;53;LAK;0;1;2
1132;Budapest;;;SMB;0;1;1
6720;Szeged;;;SH+;0;1;1
4625;Záhony;F;50;LAK;0;1;1
5000;Szolnok;M;28;LAK;1;1;3
9431;Fertőd;M;38;LAK;0;1;1
1214;Budapest;;;SH+;0;1;2
1048;Budapest;F;;LAK;0;0;1
2760;Nagykáta;;;SMB;0;1;2
4400;Nyíregyháza;F;25;LAK;0;1;2
2660;Balassagyarmat;M;71;LAK;0;1;1
4355;Nagyecsed;M;43;LAK;0;0;1
9200;Mosonmagyaróvár;F;;LAK;0;0;1
1102;Budapest;M;52;LAK;0;1;1
1300;Budapest;;;TSS;0;1;1
7054;Tengelic;F;45;LAK;0;0;1
2730;Albertirsa;M;38;LAK;0;1;2
7940;Szentlőrinc;M;60;LAK;0;0;1
8360;Keszthely;F;29;LAK;0;1;1
5200;Törökszentmiklós;F;46;LAK;0;1;2
1054;Budapest;;;TSS;0;1;2
1025;Budapest;;;TSS;0;1;1
3411;Szomolya;M;46;LAK;0;0;1
7628;Pécs;;;SMB;0;1;2
1215;Budapest;M;49;LAK;0;0;1
2319;Szigetújfalu;F;20;LAK;0;0;1
2800;Tatabánya;M;63;LAK;0;1;1
8542;Vaszar;M;33;LAK;0;1;1
4075;Görbeháza;M;65;LAK;0;0;1
1112;Budapest;;;SH+;0;1;1
8600;Siófok;;;TSS;0;1;1
2360;Gyál;M;39;LAK;0;1;2
1013;Budapest;F;46;LAK;0;1;1
4029;Debrecen;F;63;LAK;0;0;1
1092;Budapest;M;49;LAK;0;1;1
2800;Tatabánya;F;69;LAK;0;0;1
2800;Tatabánya;;;SMB;0;1;3
1101;Budapest;F;41;LAK;0;1;1
1076;Budapest;F;78;LAK;0;0;1
