TAC;manufacturer;model;aka;os;year;lte
35490205;Samsung;Samsung Galaxy Xcover2 GT;Samsung Galaxy Xcover2 GT-S7710, Samsung GT, Samsung GT-S7710;Android;2012;0
35490607;Samsung;Samsung GT;Samsung GT-E1200R;;2015;
35491205;Samsung;Samsung GT;Samsung GT-I9100;Android;2012;0
35491505;Samsung;Samsung GALAXY S3 MINI GT;Samsung GALAXY S3 MINI GT-I8190;Android;2012;0
35491605;Samsung;Samsung GALAXY S3 MINI GT;Samsung GALAXY S3 MINI GT-I8190;Android;2012;0
35495305;Samsung;Samsung GALAXY S3 GT;Samsung GALAXY S3 GT-I9300;Android;2012;0
35498906;Kvd International Group;KVD DG350,DG2014,DG550,DG800,DG330;Mobile Phone, Smartphone, KVD DG350,DG2014,DG550,DG800,DG330;Android;2014;
35499105;Motorola Mobility Llc,;Motorola Moto G, XT1033, M0DEB;M0DEB, Motorola Moto G, XT1033, M0DEB;;2013;
35500405;Motorola Mobility Llc,;Motorola Moto G, XT1033, M0DEB;M0DEB, Motorola Moto G, XT1033, M0DEB;;2013;
35500707;Samsung;Samsung SM;Samsung SM-G800F;Android;2015;1
35500900;Nokia;Nokia 6230;RH-12, Nokia 6230, RH-12, 6230, 6230RH-12 (DCT-4);Symbian;2004;0
35501400;Nokia;Nokia 3100;RH-19, Nokia 3100, 3120,RH-19, 3100, 3100RH-19 (DCT-4);Symbian;2004;0
35501406;Samsung;Samsung SM;Samsung SM-G130H/DS;Android;2014;
35501707;Samsung;Galaxy S7 SM;Galaxy S7 SM-G930F;Android;2015;1
35502400;Nokia;Nokia 3410;NHM-2NX, Nokia 3410, NHM-2, 3410, 3410NHM-2NX;Symbian;2004;0
35502506;Samsung;Samsung SM;Samsung SM-N910C;Android;2014;1
35502905;Myphone;myphone 1062, 1045, 1082, 1067;myphone 1062 1045 1082 1067;Android;2012;0
35504904;Samsung;Samsung GT;Samsung GT-E1170;Proprietary;2010;0
35505704;Samsung;Samsung GT;Samsung GT-S5230, GT-S5230 Star;Proprietary;2010;0
35505806;Samsung;Samsung GT;Samsung GT-C3590;;2014;
35507005;Samsung;Samsung GALAXY ACE 2 GT;Samsung GALAXY ACE 2 GT-I8160;Android;2012;0
35507205;Samsung;Samsung GALAXY ACE GT;Samsung GALAXY ACEGT-S5830I, Samsung GALAXY ACE GT-S5830I;Android;2012;0
35507207;Leagoo Intl Co.,;LEAGOO Elite 1;Elite 1, LEAGOO Elite 1;Android;2015;1
35508204;Samsung;Samsung GT;Samsung GT-S8530, GT-S8530 Wave II;Proprietary;2010;0
35508704;Samsung;Samsung GT;Samsung GT-E2530;Proprietary;2010;0
35510307;Microsoft Mobile Oy;RM;RM-1133, RM-1133, Nokia 105 Dual SIM;;2015;
35510607;Microsoft Mobile Oy;RM;RM-944, RM-944, Nokia 108;;2015;
35511305;Sony;SONY ST27i Xperia Go;PM-0090-BV, SONY ST27i Xperia Go;Android;2012;0
35511405;Sony Ericsson;Sony Ericsson ST25i;AAD-3880130-BV, Sony Ericsson ST25i - Xperia U;Android;2012;0
35512107;Microsoft Mobile Oy;RM;RM-1011, RM-1011, Nokia 225 Dual Sim;;2015;
35512406;Prestigio Plaza Limited;Prestigio MultiPhone 5505 DUO;"Prestigio MultiPhone 5505 DUO, PSP5505DUO; PSP5505DUOBLUE; PSP5505DUOWHITE";Android;2014;
35512407;Microsoft Mobile Oy;RM;RM-944, RM-944, Nokia 108;;2015;
35512607;Microsoft Mobile Oy;RM;RM-1152, RM-1152, Microsoft Lumia 650;Windows Phone;2016;1
35513207;Microsoft Mobile Oy;RM;RM-1127, RM-1127, Microsoft Lumia 550;Windows Phone;2015;1
35513305;LG;OPTIMUS L5 II;OPTIMUS L5 II, LG-E460, LG LG, LG LG-E460;Android;2012;0
35513605;LG;LG Nexus 4, LG;LG Nexus 4, LG-E960, LG LG, LG LG-E960;Android;2012;0
35513802;Samsung;SGH;SGH-B130;Proprietary;2008;0
35514307;Microsoft Mobile Oy;RM;RM-1035, RM-1035, 130, Nokia 130;;2015;
35514607;Microsoft Mobile Oy;RM;RM-1072, RM-1072, Microsoft Lumia 640 LTE;Windows Phone;2015;1
35515906;Nokia;RM;RM-984, RM-984, Lumia 830, Nokia 830;Windows Phone;2014;1
35516504;Maxcom;Maxcom MMBB;;Proprietary;2010;0
35516506;Nokia;RM;RM-976, RM-976, Lumia 630;Windows Phone;2014;
35516604;Samsung;Samsung GT;Samsung GT-S5230, GT-S5230 Star;Proprietary;2010;0
35517004;Samsung;Samsung GT;Samsung GT-E2550, GT-E2550 Monte Slider;Proprietary;2010;0
35517006;Nokia;Nokia RM;RM-944, Nokia RM-944, Nokia 108;S40;2014;
35517206;Nokia;Nokia 220, RM;RM-969, Nokia 220, RM-969;S30;2014;
35517906;Sony;Xperia Z3 Compact;PM-0810-BV, Xperia Z3 Compact, M55w, D5803;Android;2014;1
35518806;Sony;Xperia Z3;PM-0800-BV, Xperia Z3, D6603;Android;2014;1
35519505;Nokia;Nokia 100,Nokia 1000;RH-130, Nokia 100,Nokia 1000, 1000,RH-130, Nokia 100Nokia 1000;Symbian;2012;0
35520004;Cinterion Wireless Modules;Cinterion BGS3;BGS3;Proprietary;2010;0
35520603;Nokia;6300;RM-217, 6300, 6300b,RM-217,RM-222, 6300RM-217 (BB5);Symbian;2009;0
35520606;Samsung;Samsung SM;Samsung SM-G900FD;Android;2014;1
35520706;Samsung;Samsung SM;Samsung SM-G900FD;Android;2014;1
35520803;Nokia;2600c, 26600c;RM-340, 2600c, 26600c-2, 2600 classic, 2600c,2600c-2,RM-340, 2600 Classic, 2600c2600c-2 RM-340 (DCT-4+), 2600c 2600c-2RM-340 (DCT-4+);Symbian;2009;0
35520805;Nokia;Nokia 800;RM-801, Nokia 800;Windows;2012;0
35521006;Samsung;Samsung SM;Samsung SM-G850F;Android;2014;1
35521103;Nokia;1680c, 1680c;RM-394, 1680c, 1680c-2, 1680 classic, 1680c,1680c-2,RM-394, 1680c1680c-2 RM-394 (DCT-4+), 1680c 1680c-2RM-394 (DCT-4+);Symbian;2009;0
35521105;Nokia;Nokia C2;RM-721, Nokia C2-01;Symbian;2012;0
35521203;Nokia;5130, 5130c;RM-495, 5130, 5130c-2, 5130 XpressMusic, 5130,5130c-2,5146,RM-495,RM-496, 5130 Xpress Music, 51305130c-2 RM-495, 5130 5130c-2RM-495;Symbian;2009;0
35521603;Nokia;Nokia E52;RM-469, Nokia E52-1, E52, E52-1,E52-2,RM-469,RM-481, E52-1RM-469;Symbian;2009;0
35522403;Nokia;1209, 1208;RH-105, 1209, 1208, 1209,RH-105, 12081209  RH-105 (DCT-4+), 12081209RH-105 (DCT-4+), 1208 1209RH-105 (DCT-4+);Symbian;2009;0
35524007;Asustek Computer Inc;ASUS ZB452KG ZenFone;ASUS ZB452KG ZenFone, ASUS X014D;Android;2015;
35524902;Samsung;SGH;SGH-B300, Samsung Sgh B300, Samsung Sgh B300, SGH-B300;Proprietary;2008;0
35524903;Nokia;6600i;RM-570, 6600i-1c, 6600i slide, 6600i-1c,RM-570, 6600i Slide, 6600i-1cRM-570;Symbian;2009;0
35525105;Samsung;Samsung GALAXY NOTE 2 GT;Samsung GALAXY NOTE 2 GT-N7100;Android;2012;0
35525405;Samsung;Samsung GT;Samsung GT-E2200;Proprietary;2012;0
35526206;Hk Chuangxinqi Communication;iNEW P50, V3, V5C, V8;;;2014;
35526405;Samsung;Samsung GT;Samsung GT-S5610;Android;2012;0
35526807;Samsung;Samsung SM;Samsung SM-G361F;Android;2015;1
35527905;Sagemcom;SAGEMCOM HiLo V2 ingenico;;Android;2012;0
35528700;Samsung;SGH;SGH-E720;Proprietary;2004;0
35528704;Samsung;Samsung MONTE SLIDER GT;Samsung MONTE SLIDER GT-E2550, GT-E2550 Monte Slider;Proprietary;2010;0
35529006;Sony;Xperia E3;PM-0380-BV, Xperia E3, D2203;Android;2014;1
35530106;Samsung;Samsung GT;Samsung GT-I9515;Android;2014;1
35530204;HTC;HTC PB99200;Google Nexus One;Android;2010;0
35530607;Samsung;Samsung SM;Samsung SM-A510F/DS;Android;2015;1
35531004;Samsung;Samsung GT;Samsung GT-I9100, I9100 Galaxy S2, I9100 Galaxy S2, Galaxy S2 GT-I9100;Proprietary;2010;0
35531307;Samsung;Galaxy Grand Prime SM;Galaxy Grand Prime SM-G531F;Android;2015;1
35532407;Samsung;Samsung SM;Samsung SM-J120F/DS;Android;2015;1
35533205;LG;LG LG;LG LG-P700;Android;2012;0
35534106;Sony;Sony Xperia M2;PM-0722-BV, Sony Xperia M2, D2303;Android;2014;1
35535302;Sony Ericsson;W980;AAD-3052091-BV, W980, W980, W980i Ericsson AAD-3052091-BV, W980i WalkmanAAD-3052091-BV;Proprietary;2008;0
35535304;Nokia;Nokia 5230;RM-588, Nokia 5230, 5230 Nuron,5230-1b,5230-1c,5230-1d,5235,5238,RM-588,RM-593,RM-594,RM-629, 52305235  RM-588, 52305235RM-588;Symbian;2010;0
35535404;Nokia;Nokia 3720c;RM-518, Nokia 3720c-2, 3720 classic, 3720c-2,RM-518, 3720 Classic, 3720c-2RM-518;Symbian;2010;0
35535406;Samsung;Samsung SM;Samsung SM-G800F;Android;2014;1
35535505;Samsung;Samsung GALAXY S DUOS GT;Samsung GALAXY S DUOS GT-S7562;Android;2012;0
35536004;Nokia;Nokia 2700c, 2700c;RM-561, Nokia 2700c, 2700c-2, 2700 classic, 2700c,2700c-2,RM-561, 2700 Classic, 2700c2700c-2 RM-561 (BB5);Symbian;2010;0
35536104;Nokia;Nokia N8;RM-596, Nokia N8-00, N8-00,RM-596, N8-00RM-596;Symbian;2010;0
35536105;Samsung;Samsung GT;Samsung GT-S7562;Android;2012;0
35536204;Nokia;NOKIA 2330c, 2330c;RM-512, NOKIA 2330c, 2330c-2, 2330 classic, 2330c,2330c-2,2332c,RM-512, 2330 Classic, 2330c2330c-2;Symbian;2010;0
35536404;Nokia;6700c;6700c-1 RM-470, 6700 classic, 6700 classic Gold Edition,6700c,6700c-1,RM-470, 6700 Classic, 6700c-16700c RM-470;Symbian;2010;0
35536501;Samsung;SGH;SGH-E250;Proprietary;2007;0
35536506;Samsung;Samsung GT;Samsung GT-E1200R;Android;2014;
35536704;Nokia;Nokia X2;RM-618, Nokia X2-00, RM-618,X2-00;Symbian;2010;0
35536801;Samsung;SGH;SGH-C260;Proprietary;2007;0
35537105;Samsung;Samsung STAR 3 GT;Samsung STAR 3 GT-S5220;Android;2012;0
35537704;Nokia;NOKIA 2700c, 2700c;RM-561, NOKIA 2700c, 2700c-2, 2700 classic, 2700c,2700c-2,RM-561, 2700 Classic;Symbian;2010;0
35538600;Nokia;Nokia 6230i;RM-72, Nokia 6230i, 6230,RH-12,RM-72, 6230i, 6230iRM-72 (DCT-4);Symbian;2005;0
35538604;Nokia;Nokia 1800;RM-653, Nokia 1800, RM-653, 1800;Symbian;2010;0
35539507;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35539607;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35539707;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35539801;Samsung;SGH;SGH-C140;Proprietary;2007;0
35539802;Samsung;SGH;SGH-B130;Proprietary;2008;0
35539807;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35539907;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35540106;LG;F60;F60, LG-D390n;Android;2014;1
35540107;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35540306;LG;LG LG;LG LG-D722;Android;2014;1
35540307;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35540407;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35540506;LG;LG LG;LG LG-D290n;Android;2014;
35540507;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35540607;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35540707;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35540907;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35541007;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2015;1
35541307;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35541407;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35541607;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35541707;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35541807;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35541907;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35542007;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35542107;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35542207;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35542307;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35542507;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35542607;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35542707;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35542807;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35542907;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35543007;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35543107;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35543207;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35543407;Apple;Apple iPhone SE;Apple iPhone SE (A1662);iOS;2015;1
35543607;Apple;Apple iPhone SE;Apple iPhone SE (A1662);iOS;2015;1
35543807;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2015;1
35543906;Samsung;Samsung SM;Samsung SM-G357FZ;Android;2014;1
35543907;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2015;1
35544107;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2015;1
35544207;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2015;1
35545005;Samsung;Samsung GALAXY ACE GT;Samsung GALAXY ACE GT-S5830I;Android;2012;0
35545705;Sierrawireless;SierraWireless Wismo228;;Android;2012;0
35546505;Sony;SONY ST26i;PM-0160-BV, SONY ST26i;Android;2012;0
35547105;LG;LG Optimus L3 II, LG;LG Optimus L3 II, LG-E430, LG LG, LG LG-E430;Android;2012;0
35548205;Nokia;Nokia 200, Asha 200, Nokia 2000;RM-761, Nokia 200, Asha 200, Nokia 2000, 200,2000,RM-761, Nokia 200 Asha 200 Nokia 2000;Symbian;2012;0
35548906;Motorola Mobility Llc,;Moto G;CA12459445, Moto G (3rd Gen), CA12459445, XT1541, CA12459445;;2015;1
35550605;Nokia;Nokia C2;RM-721, Nokia C2-01;Symbian;2012;0
35550901;Nokia;6131;RM-115, 6131, 6131 NFC,RM-115,RM-216, 6131RM-115 (BB5);Symbian;2007;0
35551205;Nokia;Nokia C2;RM-724, Nokia C2-05, C2-01.5,C2-05 Touch,RM-722,RM-724,Type, Nokia C2-05;Symbian;2012;0
35551605;Nokia;Nokia 301;RM-839, Nokia 301, Nokia RM, Nokia RM-839;Symbian;2013;0
35551701;Nokia;Nokia 1600;RH-64, Nokia 1600, 1610,RH-64, 1600, 1600RH-64 (DCT-4);Symbian;2007;0
35552301;Nokia;3110c;RM-237, 3110c, 3110 classic, 3110c,RM-237, 3110 Classic, 3110cRM-237 (BB5);Symbian;2007;0
35552905;Samsung;Samsung GT;Samsung GT-E2600;Proprietary;2012;0
35554506;Asustek Computer Inc;Zenfone 4  A400CG;ASUS Zenfone 4, Zenfone 4  A400CG, ASUS T00I;;2014;
35554805;Samsung;Samsung GT;Samsung GT-B2710;Android;2012;0
35555705;Sony;SONY C1605;PM-0251-BV, SONY C1605 - Xperia E dual;Android;2012;0
35556301;Motorola;MQ5;MQ5-4411A23, V8, V8, RAZR2V8 MQ5-4411A23, RAZR2 V8MQ5-4411A23;Proprietary;2007;0
35556606;Tcl Communication Ltd;ALCATEL ONETOUCH 1013X;;Nucleus;2014;
35557705;Samsung;Samsung GALAXY S3 MINI GT;Samsung GALAXY S3 MINI GT-I8190;Android;2012;0
35557805;Samsung;Samsung GALAXY MINI GT;Samsung GALAXY MINIGT-S5570I, Samsung GALAXY MINI GT-S5570I;Android;2012;0
35558007;Tcl Communication Ltd;PIXI 4 6 3G Android;PIXI 4 6 3G Android, 8050D;Android;2015;
35559207;LG;LG;LG-H791F;Android;2015;1
35560006;Samsung;Samsung GT;Samsung GT-I8200;Android;2014;
35560107;Wiko Global Sasu;LENNY2;s5030, LENNY2;Android;2015;
35560906;Sony;Xperia Z2;PM-0740-BV, Xperia Z2, D6503;Android;2014;1
35562605;Samsung;Samsung GALAXY S3 MINI GT;Samsung GALAXY S3 MINIGT-I8190, Samsung GALAXY S3 MINI GT-I8190;Android;2012;0
35562806;Sony;Xperia E1;PM-0670-BV, Xperia E1, D2005;Android;2014;
35563300;Siemens;TC63;Wireless Module, TC63, Cellular Engine TC63, Cellular Engine TC63, AGTC63 embedded module, TC63embedded module;Proprietary;2004;0
35566500;Nokia;Nokia 6230;RH-12, Nokia 6230, RH-12, 6230, 6230RH-12 (DCT-4);Symbian;2005;0
35566807;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35566907;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35567007;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35567107;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35567205;LG;LG LG;LG LG-E455;Android;2012;0
35567207;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35567306;LG;G3;G3, LG-D855;Android;2014;1
35567606;Samsung;Samsung SM;Samsung SM-G386F;Android,Spreadtrum;2014;1
35568705;Samsung;Samsung Galaxy S Advance GT;Samsung Galaxy S Advance GT-I9070, Samsung GT, Samsung GT-I9070;Android;2012;0
35568907;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569007;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569207;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569307;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569407;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569507;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569607;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569707;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569805;Samsung;Samsung GALAXY CORE GT;Samsung GALAXY CORE GT-I8262, Samsung GT, Samsung GT-I8262;Android;2012;0
35570501;Sony Ericsson;K750i;AAB-1022011-BV, K750i/K750c, K750c,K750i, K750c Ericsson, K750c K750i;Proprietary;2007;0
35572574;Unknown;Unknown;;;;
35573902;Nokia;N95;RM-320, N95-2, N95-1,N95-2,N95-3,N95-4,RM-159,RM-160,RM-245,RM-320,RM-421, N95-2RM-320 (BB5);Symbian;2008;0
35575806;Nokia;Nokia 301;RM-840, Nokia 301.1, RM840;S40;2014;
35576206;Nokia;106;RM-962, 106.1, Nokia 106, RM-962;S30;2014;
35576307;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35576407;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35576507;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35576707;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35576806;Nokia;Nokia Lumia 630 Dual SIM,RM;RM-978, Nokia Lumia 630 Dual SIM,RM-978;Windows Phone;2014;
35576807;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35576907;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35577007;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35577107;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35577207;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35577306;Nokia;Nokia 220, RM;RM-969, Nokia 220, RM-969;S30;2014;
35577406;Nokia;Nokia 220, RM;RM-969, Nokia 220, RM-969;S30;2014;
35577506;Microsoft Mobile Oy;Nokia Lumia 635, RM;RM-974, Nokia Lumia 635, RM-974;Windows Phone;2014;1
35578305;Samsung;Samsung GT;Samsung GT-E1050;Proprietary;2012;0
35579307;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2016;1
35579407;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2016;1
35579507;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2016;1
35579707;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2016;1
35580305;HTC;HTC Desire X;PM66100, HTC Desire X, HTC PM66100;Android;2012;0
35582601;Telit Communications Spa;Telit G24 L;Telit G24 L, Telit G24 L (formerly known as Motorola G24 L), G24-Lite;Proprietary;2008;0
35582806;Samsung;Samsung SM;Samsung SM-G901F;Android;2014;1
35583005;Samsung;Samsung GT;Samsung GT-I9070;Android;2012;0
35583205;Samsung;Samsung GALAXY MINI GT;Samsung GALAXY MINI GT-S5570I;Android;2012;0
35583506;Samsung;Samsung GT;Samsung GT-I9301I;Android;2014;
35583605;Samsung;Samsung GALAXY ACE GT;Samsung GALAXY ACE GT-S5830i;Android;2012;0
35586306;Oking Electronics Trading;ZHT D500,T999, T888, E1203;;Symbian;2014;
35587504;Samsung;Samsung GT;Samsung GT-E1170i;Proprietary;2010;0
35589906;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2014;1
35590006;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2014;1
35590107;Samsung;Galaxy A5 2016 SM;Galaxy A5 2016 SM-A510F;Android;2015;1
35590206;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2014;1
35590305;Nokia;Nokia 205, Nokia 2050;RM-862, Nokia 205, Nokia 2050, Nokia 205 Nokia 2050;Symbian;2013;0
35590705;Nokia;Nokia X2;RM-694, Nokia X2-02;Symbian;2013;0
35590805;Nokia;Nokia 112, Nokia 1120;RM-837, Nokia 112, Nokia 1120, Nokia 112 Nokia 1120;Symbian;2013;0
35591105;Nokia;Nokia 720, Lumia 720, Nokia 720;RM-885, Nokia 720, Lumia 720, Nokia 720, RM-885, 720, Lumia 720, Nokia 720, Nokia RM, Nokia RM-885;Symbian;2013;0
35592207;Samsung;Samsung SM;Samsung SM-G920F;Android;2015;1
35592503;Samsung;GT;GT-E2120B, Samsung E2120b;Proprietary;2009;0
35593705;Nokia;Nokia 113;RM-871, Nokia 113;Symbian;2013;0
35594105;Nokia;Nokia 820;RM-825, Nokia 820.1, Lumia 820, Nokia Lumia 820;Windows Mobile 8;2013;1
35594204;Nokia;Nokia 2700c, 2700c;RM-561, Nokia 2700c, 2700c-2, 2700 classic, 2700c,2700c-2,RM-561, 2700 Classic;Symbian;2010;0
35594205;Nokia;Nokia C2;RM-721, Nokia C2-01;Symbian;2013;0
35594404;Nokia;Nokia N8;RM-596, Nokia N8-00, N8-00,RM-596;Symbian;2010;0
35594805;Nokia;nokia 202, Nokia 2020;RM-834, nokia 202, Nokia 2020, nokia 202 Nokia 2020;Symbian;2013;0
35595304;Nokia;Nokia 1616;RH-125, Nokia 1616-2, 1616, 1616-2,RH-125;Symbian;2010;0
35595306;Samsung;Samsung GT;Samsung GT-S7582;Android;2014;
35596004;Nokia;Nokia C7;RM-675, Nokia C7-00, C7-00,C7-00.1,C7-00s,RM-675,RM-691,RM-749;Symbian;2010;0
35596006;Samsung;Samsung GT;Samsung GT-I9195;Android;2014;1
35596602;Ck Telecomheyuaninc;CKT M2;;Proprietary;2008;0
35599405;Samsung;Samsung GALAXY S3 GT;Samsung GALAXY S3 GT-I9300;Android;2013;0
35600206;Samsung;Samsung GT;Samsung GT-I9506;Android;2014;1
35601006;Samsung;Samsung SM;Samsung SM-G850F;Android;2014;1
35602504;Samsung;Samsung GT;Samsung GT-E1080i, GT-E1080 Guru;Proprietary;2010;0
35602903;Nokia;3110c;RM-237, 3110c, 3110 classic, 3110c,RM-237, 3110 Classic, 3110cRM-237 (BB5);Symbian;2009;0
35603505;Samsung;Samsung GT;Samsung GT-I8160;Android;2013;0
35604404;Samsung;Samsung GT;Samsung GT-S5260, S5260 Tocco Icon;Proprietary;2010;0
35604606;Weiheng Mobile Technology;WH W240,W241,W305,W307,T550;;Android;2014;
35605003;Nokia;6300;RM-217, 6300, 6300b,RM-217,RM-222, 6300RM-217 (BB5);Symbian;2009;0
35607303;Nokia;7020a;RM-497, 7020a-2, 7020, 7020a-2b, 7020a-2,RM-497, 7020a-27020  RM-497, 7020a-27020RM-497, 7020a-2 7020RM-497;Symbian;2009;0
35608003;Newplan Enterprises Limited;Newplan CP10;;Proprietary;2009;0
35609202;Ck Telecomheyuaninc;CKT M3;;Proprietary;2008;0
35609205;Samsung;Samsung GT;Samsung GT-B2710;Android;2013;0
35609805;Samsung;Samsung Galaxy S3 Mini GT;Samsung Galaxy S3 Mini GT-I8190, Samsung GT, Samsung GT-I8190;Android;2013;0
35609906;Samsung;Samsung SM;Samsung SM-G800F;Android;2014;1
35610006;Samsung;Samsung SM;Samsung SM-G900F;Android;2014;1
35611404;LG;LG Electronics GU230;GU230;Proprietary;2010;0
35611605;LG;LG LG Optimus L7 II, LG;LG LG Optimus L7 II, LG-P710, LG LG-P710;Android;2013;0
35612300;Nec;N850;Cetacean (WAP), N850 / e540, N850, (UK)N850;Proprietary;2005;0
35613406;Samsung;Samsung SM;Samsung SM-G130HN;Android;2014;
35614106;Samsung;Samsung GT;Samsung GT-E1200R;Android;2014;
35614606;Samsung;Samsung SM;Samsung SM-G313HU/DS;Android;2014;
35616106;Sony;Xperia Z3 Dual;PM-0808-BV, Xperia Z3 Dual, D6633;Android;2014;1
35616107;Samsung;Galaxy A3 2016 SM;Galaxy A3 2016 SM-A310F;Android;2015;1
35616404;Zte Corporation;ZTE Blade V;555 Blue;Proprietary;2010;0
35617905;Sony;SONY ST26i Xperia J;PM-0160-BV, SONY ST26i Xperia J;Android;2013;0
35619004;LG;Samsung GT;Samsung GT-E1050, E1050, ElectronicsC1100;Proprietary;2010;0
35619405;Sony;SONY S36h, C2105;PM-0290-BV, SONY S36h, C2105  - Xperia L, SONY C2105, SONY C2105/S36h;Android;2013;0
35621500;Nokia;Nokia 6020;RM-30, Nokia 6020, RM-30, 6020, 6020RM-30 (DCT-4);Symbian;2005;0
35621906;Samsung;Samsung SM;Samsung SM-G357FZ;Android;2014;1
35622904;Nokia;Nokia 1616;RH-125, Nokia 1616-2, 1616, 1616-2,RH-125;Symbian;2010;0
35623304;Nokia;NOKIA 2700c, 2700c;RM-561, NOKIA 2700c, 2700c-2, 2700 classic, 2700c,2700c-2,RM-561, 2700 Classic;Symbian;2010;0
35623504;Nokia;Nokia 6303ci;RM-638, Nokia 6303ci, 6303 classic, 6303c,6303ci,RM-443,RM-638, 6303i Classic;Symbian;2011;0
35624000;Nokia;Nokia 6020;RM-30, Nokia 6020, RM-30, 6020, 6020RM-30 (DCT-4);Symbian;2005;0
35624706;LG;LG L90;LG L90, LG-D410;Android;2014;
